"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"IRF7",0.456556565242842,9.66129303000013,4.00675869249878,0.000157206143777624,0.000520635581586509,0.18843332911381,"NS"
"MATN3",-0.824260829466448,4.53641017589948,-4.00663486261329,0.000157272512060323,0.00052072624625522,0.188030909240041,"NS"
"SATB1",-0.457343525393643,8.659195183077,-4.0065599579542,0.000157312671298176,0.00052072624625522,0.187787489262831,"NS"
"OTC",-0.316824167597201,4.99548367463555,-4.00652888108144,0.000157329335687759,0.00052072624625522,0.187686498606429,"NS"
"LHB",0.150713423843376,7.38651738300171,4.00625318013156,0.00015747724953525,0.000521110021599903,0.186790572864677,"NS"
"NEMP2",0.269238781785524,6.17877868951106,4.00503722100062,0.000158131210689448,0.000523167869131647,0.182839605436807,"NS"
"ZC3H7A",-0.224343880889075,9.46560757263848,-4.00476713062548,0.000158276823587954,0.000523543382385475,0.181962110807288,"NS"
"KCNK9",0.162429034321786,5.54497977320346,4.00407894515804,0.000158648425989764,0.000524666113050123,0.179726433207269,"NS"
"ZNF264",-0.323078002839633,8.74574946050523,-4.00290139611234,0.000159286219759458,0.000526668531121113,0.175901525334923,"NS"
"LMAN1",0.420275787533576,8.5238937741644,4.00229414183017,0.000159616089107154,0.00052755646638725,0.173929313741797,"NS"
"AGPAT4",-0.567649800533528,7.92158756930226,-4.00228790055413,0.000159619482868517,0.00052755646638725,0.173909044569797,"NS"
"HAMP",0.824498193857887,7.51211141113789,4.00182792679621,0.000159869789744016,0.000528276662340177,0.172415286586372,"NS"
"STK31",0.865187615591429,6.13723014104164,4.00151297330726,0.000160041397757993,0.000528736565156294,0.171392540203007,"NS"
"C8orf74",0.148040509107169,6.02729661915374,4.00121540218969,0.000160203697475996,0.000529165535585219,0.170426284606387,"NS"
"STXBP1",-0.708905971551832,10.4644306612717,-4.00106258445318,0.000160287108068605,0.000529333807970534,0.169930080797525,"NS"
"SF3A1",-0.208801789685145,9.39594058910226,-4.00079855393638,0.000160431318996093,0.000529702759196496,0.169072792984092,"NS"
"EMB",0.478818523814379,5.88930484739838,4.00046848449322,0.000160611775302391,0.000530191209663936,0.168001130160206,"NS"
"PTPRS",-0.26079494085495,7.47786551139139,-3.99873730431968,0.000161561452347843,0.00053321820224276,0.162381253173517,"NS"
"BSND",0.160981431727504,6.72797644385735,3.99790102400019,0.000162022145031049,0.000534630449825183,0.159666994137218,"NS"
"ZNF526",0.290484215188656,7.74507959361458,3.99662697556731,0.000162726426594464,0.000536845742451668,0.155532567007374,"NS"
"DLX5",0.400253633000012,5.44424086583564,3.99637957214493,0.000162863529807962,0.000537189356663768,0.154729809066691,"NS"
"SDC1",0.522374117550781,11.4149734733711,3.99580731847498,0.000163181080699961,0.000538127900431263,0.152873115296099,"NS"
"LMOD2",0.175916311787734,4.67588193316726,3.99561840671823,0.000163286040944364,0.000538365138838608,0.152260221247147,"NS"
"ZFYVE27",0.191305433251276,8.77343825056741,3.9953107085051,0.000163457138529196,0.0005388202965184,0.151261981408199,"NS"
"CCK",-0.420579911837248,6.31993186694144,-3.99519119535381,0.000163523641077641,0.000538890155465966,0.150874267454386,"NS"
"MTMR8",0.180822045749696,5.26753095988231,3.99515383343096,0.000163544436288371,0.000538890155465966,0.150753062676007,"NS"
"MEOX2",-1.09976230881017,6.78044750684872,-3.99447414979195,0.000163923184611837,0.000540029016349037,0.148548240767274,"Down"
"ACSM5",-0.459689020694828,6.40095491562068,-3.99354927177457,0.000164439920867136,0.000541621913094503,0.145548402553936,"NS"
"H1-4",0.425128821634259,6.36541744636344,3.9928869507285,0.000164810926903579,0.000542734266256505,0.143400427843206,"NS"
"ATP13A1",0.323986811344573,9.10667667834509,3.99234620221472,0.000165114429671653,0.000543623921923794,0.141646886815151,"NS"
"HTR1B",0.233839869648891,5.53020075595707,3.99183785446093,0.000165400237204828,0.000544454970197359,0.139998547544382,"NS"
"PTRH2",0.466737403366414,9.54428587262445,3.99159188814148,0.000165538697201759,0.000544800750742326,0.139201037356445,"NS"
"POLR1B",0.222472544979166,7.63294980139098,3.99139644980094,0.00016564879332994,0.000545053062855972,0.138567378260024,"NS"
"TMEM214",0.404036769102042,10.0549445718399,3.99109536841881,0.000165818539093638,0.000545501505525155,0.137591235624351,"NS"
"RBM4B",0.36575882858329,9.26110698428113,3.99044069421753,0.000166188213440832,0.000546607349594377,0.135468857352921,"NS"
"HAGHL",0.237996379782772,7.54726555701192,3.98942907270854,0.000166761004053001,0.000548276850567858,0.132189716073139,"NS"
"CNOT7",0.237888543790483,8.37302451619841,3.98942545072316,0.000166763058265825,0.000548276850567858,0.132177976428602,"NS"
"IKZF5",-0.212717913405988,7.98755788480962,-3.98836463304373,0.000167365750612899,0.000550147418950142,0.128739915776657,"NS"
"CARS1",0.192006491922584,9.18479272119695,3.98758918291887,0.000167807639107129,0.000551488761943687,0.126227072248211,"NS"
"LRIG3",0.694373169504559,7.49598419781082,3.98678053155419,0.0001682696422493,0.000552895656435428,0.123606958937662,"NS"
"GPR160",0.644755514923542,9.57309388347155,3.98634089574798,0.000168521330424166,0.000553611076211082,0.122182630440047,"NS"
"CFTR",-0.993724875977247,7.67861795251107,-3.98627505741764,0.00016855905352385,0.000553623450574708,0.12196933623824,"NS"
"OR51E2",0.207741201538343,4.77924985551657,3.98620464884463,0.000168599404200884,0.000553644448356741,0.121741238364506,"NS"
"DAW1",-0.827073281346806,6.4587751433731,-3.98609955019829,0.000168659652806112,0.000553730765072664,0.121400762007124,"NS"
"TEX38",0.184277479133246,5.63580022910153,3.98602722664929,0.000168701124860657,0.000553755413675892,0.1211664666698,"NS"
"PCSK6",0.302094560725805,6.27329993408194,3.98470645577866,0.000169460213495381,0.000556063159740871,0.116888229112486,"NS"
"PPP1R15B",-0.493993348132886,10.6876174618001,-3.98468531637094,0.000169472389643792,0.000556063159740871,0.116819761462359,"NS"
"XKRX",0.85814591209419,6.78548356907185,3.98460065166325,0.000169521164345665,0.000556111280380629,0.116545546285807,"NS"
"CA9",0.722868227887406,7.29076524021133,3.98439655748317,0.000169638796966102,0.00055630060144473,0.11588453321025,"NS"
"CCN2",-0.823225557088664,12.0936251217342,-3.98438212781754,0.000169647116681992,0.00055630060144473,0.115837799700524,"NS"
"FBXO24",0.170366149182484,5.79607125145839,3.98427550914414,0.000169708601998246,0.000556390317108266,0.115492495897037,"NS"
"RCL1",-0.268491388201889,8.65379748839507,-3.98411331713784,0.000169802176678827,0.000556524865543742,0.114967218692538,"NS"
"CEP85L",-0.264721291531229,7.31150212551766,-3.98408605502597,0.000169817910088329,0.000556524865543742,0.114878928538455,"NS"
"IL20RB",0.949572121906428,6.29865174290702,3.98355957796315,0.000170122023667559,0.00055740946018406,0.113173970347166,"NS"
"PEG10",-1.08707720875215,8.33282250529611,-3.98258481174265,0.000170686469422654,0.000559146513455285,0.110017624524069,"Down"
"GDPD1",0.66788257739589,6.28694850689986,3.98239417605956,0.000170797068787543,0.000559351447891165,0.109400391226301,"NS"
"TSEN34",0.274706810578774,10.445188548676,3.98235872540996,0.000170817643464801,0.000559351447891165,0.109285612397158,"NS"
"ZFR",0.364514894096657,7.99630549489816,3.98220680164373,0.000170905843242586,0.00055952788518617,0.108793734796921,"NS"
"NAPSA",-1.28768079854991,13.1856145919957,-3.98134157233921,0.000171408990053038,0.000561047355336305,0.105992635328612,"Down"
"NR4A3",-1.08295180993871,8.19882350657886,-3.98129041527351,0.000171438783383554,0.000561047355336305,0.105827030771246,"Down"
"NT5C3B",0.315669093979896,10.1738058168286,3.98060088008633,0.000171840847527067,0.000562170709504596,0.103595009601373,"NS"
"COBLL1",-0.371393529599362,7.62298578414085,-3.98058347701908,0.000171851006879962,0.000562170709504596,0.103538679047887,"NS"
"DLG2",0.410621193623182,5.84095234908312,3.98033435818384,0.000171996497789209,0.000562533781335059,0.102732343391692,"NS"
"ZNF808",0.298361768356808,5.02952648557136,3.97959156368611,0.000172431009569115,0.000563841793023436,0.100328286309955,"NS"
"MRLN",-0.360176404559215,4.48955070484286,-3.9795275240452,0.000172468520155595,0.000563851364069945,0.100121034671544,"NS"
"SHOC1",0.625769028724301,4.97073200949719,3.97933743560798,0.000172579908792012,0.0005641024123787,0.0995058630750316,"NS"
"PLD1",0.301285345840909,6.71166621725902,3.97841105841144,0.000173123740961766,0.000565661828702756,0.096508143259797,"NS"
"TOX3",1.72327831485341,7.10780682903131,3.97840656715183,0.000173126381576715,0.000565661828702756,0.0964936107655845,"Up"
"MBP",-0.252639282223926,8.30986751597776,-3.97832195754834,0.000173176134631909,0.000565711019643085,0.0962198389889979,"NS"
"GSTZ1",0.449065525562071,8.43718778856196,3.9782112500772,0.000173241254799568,0.000565810380258845,0.0958616275909376,"NS"
"TIMM10B",-0.277379542678233,8.66505522561226,-3.97810071010392,0.000173306299931853,0.000565909456056266,0.0955039642638029,"NS"
"C20orf202",-0.164930375271444,6.20517939516569,-3.97803757959972,0.000173343458402776,0.000565917450099891,0.0952997018332429,"NS"
"ALPL",-0.915415346656559,7.41087876707694,-3.97784845429464,0.000173454822979289,0.00056616765442529,0.09468778778208,"NS"
"S100A2",1.32798484188747,8.47347504641519,3.97771569110245,0.000173533040369378,0.000566309585705031,0.094258243756431,"Up"
"CIMIP2C",0.212238799188516,6.55606666654718,3.97748823795875,0.000173667123135366,0.000566633735361018,0.0935223588969896,"NS"
"IL1RL2",0.323628267148274,6.3146028940382,3.97668719323615,0.000174140129522043,0.000568063359689355,0.0909309245547947,"NS"
"MFN1",0.364444850837247,9.05762095954151,3.97641175278324,0.000174303059475591,0.000568481112560519,0.0900399299478174,"NS"
"PCDHB7",-0.609015754321687,6.92260428805197,-3.97554869073035,0.000174814532012072,0.000570035225984964,0.0872483428185014,"NS"
"DISP3",0.160339624540478,6.97224487857569,3.97431112884685,0.000175550461305455,0.000572320480128802,0.0832460799911185,"NS"
"CACNB2",-0.310562337873499,6.70660687428889,-3.97394884374541,0.000175766460951941,0.000572910111827359,0.0820745984494637,"NS"
"HSD11B1",-0.675819901020997,8.7834482329178,-3.97333003682819,0.000176135993679295,0.000573943784835794,0.0800737822762212,"NS"
"RND1",-1.13187413434932,9.31506574284545,-3.97329992792679,0.000176153992843371,0.000573943784835794,0.0799764346997582,"Down"
"TCP11L1",0.300026854370575,7.21581434087267,3.97320600775257,0.000176210149880715,0.000574012044686348,0.0796727765386676,"NS"
"ATP6V1C1",0.275369173544695,8.78492504541859,3.97229668243644,0.000176754747157164,0.00057567107424099,0.0767330181056733,"NS"
"MAN2C1",-0.336352418269945,9.24369616226465,-3.97162240515361,0.000177159617914159,0.000576874457853496,0.0745534137289638,"NS"
"CCDC137",0.425469419864124,8.03727423993887,3.9698782613783,0.000178211031280522,0.000580182239216779,0.068916516634526,"NS"
"RCAN2",-0.757042739163079,9.2832406721696,-3.96932257094915,0.000178547273461642,0.000581160859756163,0.0671209010409628,"NS"
"EME2",0.24435124604026,7.16721127718334,3.96825129398494,0.000179197213235569,0.000583159953012518,0.0636596950077939,"NS"
"MYCL",0.297322882772733,7.10230045312309,3.96776948703331,0.00017949026457696,0.000583997061197915,0.0621032045968866,"NS"
"MACROH2A2",0.339060364291379,8.39008731413055,3.9669409197833,0.000179995304889064,0.000585523433940803,0.059426767698449,"NS"
"CCDC181",-0.63970887267769,5.48534692361885,-3.96646838000943,0.000180283945515537,0.000586345391519114,0.0579005243981472,"NS"
"ZDHHC24",0.2630093872662,8.2870141301565,3.96635596837376,0.000180352675192432,0.000586451937841525,0.0575374656109435,"NS"
"PRAP1",0.378230788333838,6.14505820138689,3.96555961930415,0.000180840293205347,0.000587920267282151,0.0549656577139359,"NS"
"SPACA6",-0.365876544501941,6.67504476047341,-3.96543471608652,0.000180916888428286,0.000588052023312356,0.0545623118471967,"NS"
"USP35",0.25991623354961,7.87472096073324,3.96535374828739,0.000180966557502544,0.000588096223544246,0.0543008493672801,"NS"
"HELB",0.467123101666404,6.5706759458127,3.96499926376358,0.000181184167654021,0.000588686064055631,0.0531561811243693,"NS"
"KCNF1",0.173886010043262,7.49097040175644,3.96445679533811,0.000181517663941703,0.000589630512786883,0.0514046148982379,"NS"
"HNRNPU",-0.272815226056316,8.09413990941264,-3.96440883520901,0.000181547177023439,0.000589630512786883,0.0512497644308683,"NS"
"ZNF320",0.435540919525717,7.30341815692256,3.96298394852927,0.000182426112264575,0.000592367124947547,0.0466497118568663,"NS"
"GJC1",-0.488119884123866,6.91912876119082,-3.96269923698365,0.000182602224924543,0.000592820922972871,0.045730681556913,"NS"
"NAALADL1",-0.285093014922651,7.43357536569314,-3.96247025710138,0.000182743982459853,0.000593163028075938,0.0449915789557975,"NS"
"ARL4C",0.5533089868236,10.0791156298831,3.9614695902513,0.000183364720243173,0.000595059394674502,0.0417619295618952,"NS"
"PGLYRP2",0.232911986554068,6.07615992731044,3.96085477742335,0.000183747107928218,0.000596065884806474,0.0397778723205491,"NS"
"CLIC4",-0.498266757020296,9.98226144583109,-3.96085336968337,0.000183747984361957,0.000596065884806474,0.0397733296327347,"NS"
"RGS11",-0.231405792810062,6.13173778853307,-3.96004961876066,0.000184249041843115,0.000597572384764302,0.0371798388259945,"NS"
"SRSF9",0.292851459536799,11.6620220889489,3.95982560822984,0.000184388923588014,0.000597907122151748,0.0364570741638719,"NS"
"HGF",-0.443267137294916,6.70703180540992,-3.95843240563682,0.000185261192731645,0.000600616123741645,0.0319625052505588,"NS"
"ZNF680",0.460041710246598,8.35316655585433,3.95821418429142,0.000185398177464367,0.000600940732679728,0.0312585963284668,"NS"
"ME2",0.352033846600136,9.81624947160808,3.95694436342681,0.000186197219061219,0.000603410745293999,0.0271630549030508,"NS"
"EXT2",-0.205375821737589,7.91290128645847,-3.95661614328608,0.000186404290974742,0.000603961756767129,0.0261045814429615,"NS"
"VAMP5",-0.574934023104259,9.2644726042913,-3.95655067524345,0.000186445620793378,0.000603975641052102,0.0258934607677537,"NS"
"WNK3",0.421684513592067,5.58844869071231,3.95580433411937,0.000186917406999252,0.00060538367177509,0.0234868199564167,"NS"
"ANAPC5",0.203118236458012,10.0821750390678,3.95513328605626,0.000187342577290809,0.000606640194667201,0.021323207380969,"NS"
"CSDE1",-0.219671842307779,11.7087817654898,-3.95500695271331,0.000187422724890942,0.000606779211005147,0.0209159051134256,"NS"
"FLT1",-0.569718201037864,8.63405257972549,-3.95448602062605,0.000187753559504098,0.000607660567644713,0.0192364902117266,"NS"
"DAZAP1",0.172237797833851,10.2983482180527,3.95446094186655,0.000187769500723385,0.000607660567644713,0.0191556431150142,"NS"
"N4BP2L2",-0.329557821218792,8.98948275468853,-3.95431138206004,0.000187864594861259,0.000607827448394422,0.0186735095689103,"NS"
"SLC19A3",-0.85715943938273,6.3276368518362,-3.95424771154576,0.000187905092324973,0.000607827448394422,0.0184682593724919,"NS"
"PA2G4",-0.508349257073011,8.8515495340845,-3.95420398369809,0.000187932910166602,0.000607827448394422,0.0183272981419211,"NS"
"GLTPD2",0.274217031076073,5.74731333980975,3.95378472004787,0.000188199829237197,0.000608570015050231,0.0169758073607627,"NS"
"COL4A6",-0.622617983715856,6.26162917117372,-3.95264396975698,0.000188927919140316,0.000610803250776067,0.0132990621493931,"NS"
"PIGA",-0.60983150845991,9.58721286786697,-3.95121785089505,0.000189841954375628,0.000613636642375146,0.00870346939334432,"NS"
"ABCG8",0.192747773458101,6.20428276954033,3.95030638653181,0.000190428358631791,0.000615410100918281,0.00576686052338449,"NS"
"ZCCHC9",0.259170316100329,8.9904616603964,3.94923668696753,0.00019111878574654,0.000617518962110897,0.00232097456053726,"NS"
"H2BC17",0.418599749412362,4.12750742523594,3.94900328217054,0.000191269753908352,0.000617884301113883,0.00156917069290508,"NS"
"HAPLN3",0.348526365340684,8.079758250877,3.94859793156496,0.000191532210359961,0.000618609579577813,0.000263589512111473,"NS"
"FAM219B",-0.263167998929585,8.54951180773426,-3.94799191589562,0.000191925238881066,0.00061975620810396,-0.00168815293234914,"NS"
"U2AF2",0.236983189307434,7.59661024417909,3.94574714901574,0.000193387833196603,0.000624355491571766,-0.00891606528285749,"NS"
"GNG2",-0.371452012159126,7.72298435618591,-3.94530847534818,0.000193674902264597,0.000625158504557909,-0.0103282510027638,"NS"
"TRIM37",0.254500696840983,8.72499845797174,3.9449991774174,0.000193877553580785,0.000625663209967839,-0.0113238897297965,"NS"
"ZNF668",0.207823722475672,6.72900212655772,3.94495271949066,0.000193908010302226,0.000625663209967839,-0.0114734349266357,"NS"
"CCDC63",0.204735711444597,5.67833408094583,3.94344965106004,0.000194895870192067,0.000628726210449437,-0.0163111310142963,"NS"
"TWIST2",-0.297899844770954,7.07592211666445,-3.94313109098719,0.000195105857067298,0.000629279108531204,-0.0173362848917904,"NS"
"HCK",-0.692887806756953,10.27630932955,-3.94211658595525,0.000195776042734435,0.000631315783374648,-0.0206007080351265,"NS"
"ZNF850",0.615304385185437,5.58050834512842,3.94186513087281,0.00019594249653585,0.000631727598085919,-0.021409747046345,"NS"
"ELOA2",0.138170181526486,5.20522533853339,3.94171692367353,0.000196040667792363,0.000631919147427183,-0.0218865782912179,"NS"
"STAC",-0.553272538673729,8.70018224466786,-3.94161297392608,0.00019610955145781,0.00063201623383438,-0.0222210121474822,"NS"
"NHP2",0.468504877357976,10.0920188889095,3.94119617072525,0.000196385985159275,0.000632782035975657,-0.0235619234974189,"NS"
"SEC14L1",-0.449538263701621,10.1055289196812,-3.94108731110247,0.000196458245048072,0.000632889790014576,-0.023912124915233,"NS"
"TNF",-0.462866560815086,6.5909062549662,-3.94078843206745,0.000196656769196732,0.000633399621573936,-0.0248735879797159,"NS"
"CYC1",0.435642102639271,10.6809810731378,3.94073210793528,0.000196694202896764,0.000633399621573936,-0.0250547718499154,"NS"
"BZW1",-0.387234979222255,8.41435238522791,-3.94035065563885,0.000196947900914004,0.000634091346070679,-0.0262817880767807,"NS"
"POLR3E",0.267451994589244,8.92496427301288,3.93998946251632,0.00019718841456871,0.000634740357577148,-0.0274435688326573,"NS"
"CNIH2",0.172888498893721,7.20958327798387,3.93975698248208,0.000197343369114362,0.000635113756423323,-0.0281913079237119,"NS"
"MTERF2",-0.460158957877954,8.07811226538771,-3.93859540782652,0.000198119345394651,0.000637360071873598,-0.0319269384420808,"NS"
"INSIG1",-0.54576470538929,9.68360573212105,-3.93859512952062,0.00019811953166434,0.000637360071873598,-0.0319278333935618,"NS"
"CIMAP3",-0.811635752214997,8.50621647655778,-3.93787033005891,0.000198605209879615,0.000638796476992946,-0.034258446287458,"NS"
"DRC3",-0.329007802624931,6.82752155374784,-3.93673072736248,0.000199371155422512,0.000641084962334105,-0.0379223325598224,"NS"
"UNK",0.228179863726167,8.33648346594227,3.9366947930649,0.000199395353532645,0.000641084962334105,-0.0380378526334644,"NS"
"ARMC1",0.296792843724644,9.7750730995958,3.9364698220413,0.000199546912858463,0.000641445754582883,-0.0387610651818528,"NS"
"ATAD1",-0.263309774212773,8.8086409587929,-3.93600543629505,0.000199860111996466,0.00064232589512919,-0.0402538412236719,"NS"
"ANAPC7",0.235339548228751,8.83201752980892,3.93588009077392,0.000199944730595895,0.000642471203712154,-0.0406567478488471,"NS"
"KLK2",0.144209151004113,6.26944989114808,3.93563019127515,0.000200113536136183,0.000642886914909228,-0.0414599930267388,"NS"
"CARMIL3",0.21047614253257,7.02975027163922,3.93492672158814,0.000200589460801748,0.000644288922165427,-0.0437209665974727,"NS"
"MBLAC1",0.208700556565877,7.45540165899701,3.93401026786288,0.000201211108294805,0.000646158343438745,-0.0466661012318417,"NS"
"SLC38A3",0.186582463739367,6.84461107535858,3.93378850389955,0.000201361812693344,0.000646514965370674,-0.0473787024951626,"NS"
"H4C13",0.178764161144134,5.56392329053538,3.93274665371323,0.000202071276223885,0.000648665108791931,-0.0507261793021865,"NS"
"ALLC",0.244103547641309,5.06337190040153,3.9326156227452,0.000202160673494196,0.000648824334773499,-0.0511471443530738,"NS"
"ASIC1",0.231248006133622,6.32775390736682,3.93171397933196,0.000202776860021672,0.000650673868489145,-0.054043630734105,"NS"
"GRK2",0.336600615621249,8.79381343634295,3.93153908728736,0.000202896590589161,0.000650894710441371,-0.0546054152996831,"NS"
"SNRNP48",0.288499541001549,7.78558770526465,3.93149683247819,0.000202925528285911,0.000650894710441371,-0.0547411429850309,"NS"
"LPAR6",-0.380917842002955,8.74333491131769,-3.93130192994183,0.000203059056251064,0.000651194896364544,-0.0553671823639048,"NS"
"SEC14L4",-0.731544538335594,7.58861626146999,-3.93091698650251,0.0002033230294151,0.000651913209750992,-0.0566035885975262,"NS"
"B3GAT2",0.430347109917486,6.02318339969718,3.93025530593116,0.000203777544035515,0.000653242052291592,-0.0587286756454448,"NS"
"UTS2R",0.184524884167379,8.58664722281803,3.92998697597834,0.000203962140343751,0.000653705275440242,-0.0595903944466993,"NS"
"JAK3",0.33147197164476,7.73899615495697,3.92962481142031,0.000204211544373493,0.000654375986530155,-0.0607533971180185,"NS"
"HIGD1A",-0.338905113661973,8.28294100046365,-3.92927254629748,0.000204454412123911,0.000655012740464805,-0.061884546274185,"NS"
"NT5DC2",0.40749514895505,9.0437655214534,3.92922008287902,0.000204490606536179,0.000655012740464805,-0.0620530047679697,"NS"
"TM4SF1",-0.6397150110091,11.4517715416623,-3.92880312907967,0.000204778481021411,0.000655806001683968,-0.0633917814454987,"NS"
"SSU72",0.226203150483999,10.3717200067079,3.92864079002261,0.000204890668860544,0.000656036422840203,-0.0639130041428233,"NS"
"KIF19",0.256555788619104,6.26334120280352,3.92747673612029,0.000205696843600183,0.000658488383675118,-0.0676500446837833,"NS"
"DYRK2",0.265280565733638,8.14710249387622,3.92672227378701,0.000206220978380073,0.00066003667677831,-0.0700717780499094,"NS"
"MICA",-0.533026119852391,8.69136210916478,-3.92642666861912,0.000206426688601124,0.000660565403523597,-0.0710205561952684,"NS"
"NETO2",0.571077181597905,8.68646859449747,3.92563823202758,0.000206976321936862,0.00066219426076503,-0.0735509151217855,"NS"
"MT1F",-0.621905386573994,10.2234433323337,-3.92546208266128,0.000207099310735187,0.000662457752055422,-0.0741161946428681,"NS"
"RHEX",-0.452130734602356,8.58394222155922,-3.92510139136096,0.000207351367081288,0.000663133913082252,-0.0752736369647353,"NS"
"TMEM270",0.260532363209045,4.54993857053327,3.92490848364735,0.000207486294679669,0.00066343529093103,-0.0758926420674895,"NS"
"PPP1R14D",0.720284626837922,7.50170887370127,3.92218769708628,0.000209398327670117,0.000669417712614428,-0.084621124964948,"NS"
"S100P",1.81093504575334,10.1852601369824,3.92144826273604,0.000209920881790958,0.000670956686281079,-0.0869926333632627,"Up"
"HEBP2",0.268528217450426,8.84381763283393,3.92070952679916,0.000210444192466849,0.000672497474319777,-0.0893616237374779,"NS"
"ONECUT2",0.397963737564358,5.05852647083218,3.92047373228459,0.000210611489683342,0.000672900201410388,-0.0901177148794439,"NS"
"CEP112",-0.270855687168364,8.03750977755757,-3.92024571164462,0.000210773392740849,0.000673285539821083,-0.0908488516226535,"NS"
"WDR72",0.457359861470215,5.63741812644228,3.91913865571965,0.000211561143100303,0.000675669515593994,-0.0943981943319887,"NS"
"GPR82",0.524285200470739,4.59299505409711,3.91881360628625,0.000211792975571571,0.000676277452745573,-0.0954402198366688,"NS"
"ACAD9",0.189744532802656,9.80862864382849,3.91873286271832,0.000211850601482572,0.000676329000699403,-0.0956990547519645,"NS"
"RSBN1",-0.32386159884982,9.05932731124618,-3.91812784257249,0.000212282877793938,0.000677576358565459,-0.0976384265499126,"NS"
"TRPA1",0.18004118456243,5.35744777321299,3.91804942571355,0.000212338967218753,0.000677622728818662,-0.097889775500132,"NS"
"MUC13",0.867374759434457,6.14786142757917,3.91722968539925,0.000212926157330428,0.000679363614308279,-0.100517095047193,"NS"
"FAF2",0.268718832699452,9.29004374118528,3.91685425748769,0.000213195601132107,0.000679942488954946,-0.10172025081994,"NS"
"UCP2",0.441036577244651,11.4747703764678,3.91680887700755,0.000213228192770357,0.000679942488954946,-0.101865679426611,"NS"
"RBAK",0.304893148887619,7.18337272189268,3.91675276184941,0.000213268500521106,0.000679942488954946,-0.102045507478488,"NS"
"TOM1L1",0.466416800889609,8.18160967922262,3.91674454358357,0.000213274404349582,0.000679942488954946,-0.102071843805727,"NS"
"CELF3",0.144869925763342,6.9138678169524,3.91641252101249,0.000213513053602567,0.000680570249449902,-0.103135817451504,"NS"
"BBIP1",-0.316437583056626,9.37107324818284,-3.91591911812866,0.000213868172461151,0.000681568937413331,-0.104716833969346,"NS"
"AZI2",-0.249090187675901,7.57372318942194,-3.91513944557314,0.000214430485504423,0.000683227405836255,-0.10721489441738,"NS"
"FTCD",0.184251418583077,7.13409026416794,3.91338264189062,0.000215702728617343,0.000687146793156928,-0.112842532550301,"NS"
"P2RX5",0.754860515026208,8.29257303549891,3.91276960018166,0.000216148384491712,0.000688431971235176,-0.114805942142078,"NS"
"LAX1",0.843182426131989,8.54706291353752,3.91222590012986,0.000216544371275387,0.000689558482280061,-0.116547108202864,"NS"
"CCDC170",-0.573313181908716,6.97191603734249,-3.91200991167405,0.000216701872837708,0.000689925275287246,-0.117238756064658,"NS"
"CHCHD2",0.302821960175271,12.2082162498502,3.911188463299,0.000217301888525058,0.000691700505761918,-0.119869016925262,"NS"
"CYP26A1",0.416497741000592,6.13745324156149,3.91097801247908,0.000217455865855095,0.00069205552155016,-0.120542820641771,"NS"
"LASP1NB",-0.341436205057494,6.76756136886038,-3.91049829460201,0.000217807245228889,0.000693038510189657,-0.122078656328346,"NS"
"BRPF3",0.275618669642893,7.78868914843858,3.90911684629146,0.000218822162888549,0.000696132008533641,-0.126500760220794,"NS"
"C22orf39",-0.257723756700357,7.89762240176914,-3.90865176262969,0.000219164869117836,0.000697086232168785,-0.127989302986821,"NS"
"WDR4",0.410736173311908,7.30956514410686,3.90817524749071,0.000219516533131384,0.000698068569567794,-0.129514318471126,"NS"
"MRPS30",0.514079775671272,9.17141623426508,3.9072385897726,0.000220209357524596,0.00070013521159926,-0.132511612856671,"NS"
"TRIM24",0.400772892300021,7.90807132413451,3.90685152236002,0.000220496274882037,0.000700810576892406,-0.133750093200407,"NS"
"SRRT",0.262845281297636,9.86852167333241,3.9068360598281,0.000220507744078634,0.000700810576892406,-0.133799566301555,"NS"
"DUS2",0.197570345612608,8.28036571134892,3.90662448211501,0.000220664737510004,0.000701172847468936,-0.134476506891675,"NS"
"SLC15A1",0.577851055743309,5.00507423282703,3.90614907164216,0.000221017889727598,0.000702158159415189,-0.135997493922504,"NS"
"TGM6",0.195803845808265,6.76626984015962,3.9057837471832,0.00022128963454373,0.000702884512293196,-0.137166202678448,"NS"
"OTOS",0.205754829653046,5.34066105876354,3.90536803286313,0.000221599251666391,0.000703730852974064,-0.138496030404557,"NS"
"EGFL6",-0.694122360756037,10.700386977203,-3.90514868962803,0.00022176278237498,0.00070411302898572,-0.139197651380572,"NS"
"LARP6",-0.328233308189053,7.26696030938684,-3.90492741107063,0.000221927873308516,0.000704500009038562,-0.139905437970777,"NS"
"PPFIA4",0.605757818377684,5.63812079301307,3.90413522800458,0.000222519870724957,0.000706241769962954,-0.142439126974794,"NS"
"CFAP276",-0.766471304049616,7.18711712259895,-3.90360191627735,0.000222919267160146,0.000707371687773263,-0.144144670372262,"NS"
"ATP10D",-0.376244567011845,9.3831937092372,-3.90281086594074,0.000223512950953779,0.000709117562239816,-0.14667419942877,"NS"
"NODAL",0.161262250203144,5.91384799439069,3.90239235021286,0.000223827660717396,0.000709977856096579,-0.148012350759946,"NS"
"SOD3",-0.64797416670026,9.53140124040372,-3.90177914059687,0.000224289541829211,0.000711304549695285,-0.149972849094492,"NS"
"OAT",0.343247431450468,11.31676423825,3.90162749330379,0.000224403906432603,0.000711528839065959,-0.150457652369417,"NS"
