"Var1","Freq"
"BEX3",8
"BEX4",10
"BEX5",10
"BFAR",10
"BFSP1",10
"BFSP2",5
"BGLAP",3
"BGN",10
"BHLHA15",10
"BHLHA9",3
"BHLHE22",10
"BHLHE23",7
"BHLHE40",10
"BHLHE41",10
"BHMT",7
"BHMT2",10
"BICC1",9
"BICD1",10
"BICD2",10
"BICDL1",8
"BICDL2",8
"BICRA",8
"BICRAL",8
"BID",10
"BIK",10
"BIN1",10
"BIN2",10
"BIN3",10
"BIRC2",10
"BIRC3",10
"BIRC5",10
"BIRC6",10
"BIRC7",10
"BIVM",10
"BLACAT1",8
"BLCAP",10
"BLID",4
"BLK",9
"BLM",10
"BLMH",10
"BLNK",10
"BLOC1S1",10
"BLOC1S2",10
"BLOC1S3",10
"BLOC1S4",7
"BLOC1S5",1
"BLOC1S5-TXNDC5",1
"BLOC1S6",8
"BLTP1",8
"BLTP2",8
"BLTP3A",8
"BLTP3B",6
"BLVRA",10
"BLVRB",10
"BLZF1",9
"BMAL1",8
"BMAL2",8
"BMERB1",8
"BMF",10
"BMI1",3
"BMP1",10
"BMP10",7
"BMP15",6
"BMP2",10
"BMP2K",10
"BMP3",9
"BMP4",10
"BMP5",10
"BMP6",10
"BMP7",9
"BMP8A",9
"BMP8B",10
"BMPER",7
"BMPR1A",10
"BMPR1B",9
"BMPR2",10
"BMS1",10
"BMX",7
"BNC1",3
"BNC2",10
"BNIP1",10
"BNIP2",10
"BNIP3",10
"BNIP3L",10
"BNIP5",1
"BNIPL",10
"BOC",10
"BOD1",10
"BOD1L1",8
"BOD1L2",3
"BOK",10
"BOLA1",10
"BOLA2B",2
"BOLA3",10
"BOLL",7
"BOP1",10
"BORA",10
"BORCS5",8
"BORCS6",8
"BORCS7",8
"BORCS7-ASMT",1
"BORCS8",8
"BPGM",10
"BPHL",10
"BPI",5
"BPIFA1",9
"BPIFA2",9
"BPIFA3",9
"BPIFB1",10
"BPIFB2",10
"BPIFB3",3
"BPIFB4",10
"BPIFB6",6
"BPIFC",7
"BPNT1",10
"BPNT2",8
"BPTF",10
"BPY2B",2
"BRAF",10
"BRAP",10
"BRAT1",10
"BRCA1",10
"BRCA2",6
"BRCC3",10
"BRD1",10
"BRD10",8
"BRD2",10
"BRD3",10
"BRD3OS",8
"BRD4",10
"BRD7",10
"BRD8",10
"BRD9",10
"BRDT",3
"BRF1",10
"BRF2",10
"BRI3",10
"BRI3BP",10
"BRICD5",8
"BRINP1",6
"BRINP2",5
"BRINP3",2
"BRIP1",6
"BRIX1",3
"BRK1",10
"BRME1",8
"BRMS1",10
"BRMS1L",10
"BROX",10
"BRPF1",10
"BRPF3",10
"BRS3",5
"BRSK1",10
"BRSK2",8
"BRWD1",10
"BRWD3",10
"BSCL2",3
"BSDC1",10
"BSG",10
"BSN",6
"BSND",7
"BSPH1",2
"BSPRY",10
"BST1",10
"BST2",10
"BSX",3
"BTAF1",10
"BTBD1",10
"BTBD10",10
"BTBD16",5
"BTBD17",9
"BTBD18",3
"BTBD19",10
"BTBD2",10
"BTBD3",10
"BTBD6",10
"BTBD7",10
"BTBD8",7
"BTBD9",10
"BTC",8
"BTD",10
"BTF3",10
"BTF3L4",10
"BTG1",10
"BTG2",10
"BTG3",10
"BTG4",4
"BTK",10
"BTLA",10
"BTN1A1",5
"BTN2A1",10
"BTN2A2",10
"BTN3A1",10
"BTN3A2",10
"BTN3A3",8
"BTNL2",7
"BTNL3",10
"BTNL8",8
"BTNL9",10
"BTRC",10
"BUB1",10
"BUB1B",10
"BUB3",10
"BUD13",10
"BUD23",8
"BUD31",10
"BVES",2
"BYSL",10
"BZW1",10
"BZW2",10
"C10orf105",3
"C10orf120",2
"C10orf143",8
"C10orf53",9
"C10orf62",10
"C10orf67",9
"C10orf71",8
"C10orf88",10
"C10orf90",5
"C10orf95",10
"C11orf16",10
"C11orf21",10
"C11orf24",10
"C11orf42",9
"C11orf52",2
"C11orf54",10
"C11orf58",10
"C11orf65",3
"C11orf68",10
"C11orf71",10
"C11orf86",10
"C11orf87",3
"C11orf91",3
"C11orf96",10
"C11orf97",4
"C11orf98",1
"C12orf42",5
"C12orf43",10
"C12orf50",2
"C12orf54",6
"C12orf56",6
"C12orf57",10
"C12orf60",8
"C12orf71",3
"C12orf75",10
"C12orf76",10
"C13orf42",1
"C13orf46",1
"C14orf119",10
"C14orf132",9
"C14orf180",10
"C14orf28",2
"C14orf39",2
"C14orf93",7
"C15orf39",10
"C15orf40",10
"C15orf48",10
"C15orf61",10
"C15orf62",9
"C16orf46",10
"C16orf54",10
"C16orf74",10
"C16orf78",6
"C16orf82",7
"C16orf86",10
"C16orf87",7
"C16orf89",10
"C16orf90",3
"C16orf92",9
"C16orf95",10
"C16orf96",3
"C17orf100",8
"C17orf107",3
"C17orf113",8
"C17orf49",2
"C17orf50",10
"C17orf58",10
"C17orf67",10
"C17orf75",10
"C17orf78",5
"C17orf99",6
"C18orf21",10
"C18orf32",3
"C18orf54",7
"C18orf63",2
"C19orf12",10
"C19orf18",10
"C19orf25",10
"C19orf33",10
"C19orf38",3
"C19orf44",10
"C19orf47",10
"C19orf53",10
"C19orf67",3
"C19orf73",8
"C19orf81",5
"C19orf84",8
"C1D",9
"C1GALT1",10
"C1GALT1C1",10
"C1GALT1C1L",4
"C1orf105",6
"C1orf115",10
"C1orf116",10
"C1orf122",10
"C1orf127",2
"C1orf131",2
"C1orf141",2
"C1orf146",2
"C1orf159",10
"C1orf162",10
"C1orf167",1
"C1orf174",10
"C1orf185",2
"C1orf198",10
"C1orf21",10
"C1orf210",10
"C1orf216",10
"C1orf226",10
"C1orf35",10
"C1orf43",10
"C1orf50",10
"C1orf52",10
"C1orf53",10
"C1orf54",10
"C1orf56",10
"C1orf74",10
"C1orf87",7
"C1orf94",9
"C1QA",10
"C1QB",10
"C1QBP",10
"C1QC",10
"C1QL1",10
"C1QL2",3
"C1QL3",3
"C1QL4",3
"C1QTNF1",10
"C1QTNF12",7
"C1QTNF2",10
"C1QTNF3",10
"C1QTNF3-AMACR",1
"C1QTNF4",6
"C1QTNF5",2
"C1QTNF6",10
"C1QTNF7",9
"C1QTNF8",3
"C1QTNF9",4
"C1QTNF9B",3
"C1R",10
"C1RL",10
"C1S",10
"C2",10
"C20orf141",10
"C20orf144",7
"C20orf173",9
"C20orf202",8
"C20orf203",9
"C20orf204",8
"C20orf96",8
"C21orf58",10
"C21orf91",10
"C22orf15",10
"C22orf23",10
"C22orf31",9
"C22orf39",10
"C22orf42",6
"C2CD2",10
"C2CD2L",10
"C2CD3",10
"C2CD4A",8
"C2CD4B",10
"C2CD4C",10
"C2CD4D",3
"C2CD5",8
"C2orf15",3
"C2orf42",10
"C2orf49",10
"C2orf66",2
"C2orf68",10
"C2orf69",10
"C2orf72",10
"C2orf74",10
"C2orf76",10
"C2orf78",3
"C2orf80",3
"C2orf81",10
"C2orf88",10
"C2orf92",8
"C3",10
"C3AR1",10
"C3orf18",10
"C3orf20",9
"C3orf22",10
"C3orf33",5
"C3orf38",10
"C3orf49",9
"C3orf52",10
"C3orf62",10
"C3orf70",10
"C3orf80",4
"C3orf85",2
"C4A",2
"C4B",3
"C4BPA",10
"C4BPB",10
"C4orf17",6
"C4orf19",2
"C4orf3",2
"C4orf33",3
"C4orf36",6
"C4orf46",9
"C4orf50",3
"C4orf51",3
"C4orf54",1
"C5",3
"C5AR1",10
"C5AR2",4
"C5orf15",10
"C5orf22",10
"C5orf24",10
"C5orf34",8
"C5orf46",10
"C5orf47",2
"C5orf52",3
"C5orf58",5
"C5orf63",9
"C6",8
"C6orf118",7
"C6orf120",10
"C6orf132",10
"C6orf136",10
"C6orf141",5
"C6orf15",9
"C6orf163",6
"C6orf226",2
"C6orf47",10
"C6orf52",10
"C6orf58",4
"C6orf62",10
"C6orf89",10
"C7",10
"C7orf25",10
"C7orf33",5
"C7orf50",2
"C7orf57",5
"C8A",6
"C8B",10
"C8G",7
"C8orf33",10
"C8orf34",3
"C8orf44-SGK3",2
"C8orf48",7
"C8orf58",10
"C8orf74",10
"C8orf76",10
"C8orf82",10
"C8orf88",8
"C9",2
"C9orf152",10
"C9orf153",3
"C9orf40",9
"C9orf43",6
"C9orf50",10
"C9orf57",2
"C9orf72",10
"C9orf78",10
"C9orf85",10
"CA1",6
"CA10",5
"CA11",10
"CA12",10
"CA13",10
"CA14",9
"CA2",10
"CA3",6
"CA4",10
"CA5A",8
"CA5B",3
"CA6",5
"CA7",10
"CA8",6
"CA9",10
"CAAP1",8
"CAB39",10
"CAB39L",10
"CABCOCO1",4
"CABIN1",10
"CABLES1",10
"CABLES2",10
"CABP1",9
"CABP2",10
"CABP4",10
"CABP5",7
"CABP7",7
"CABS1",2
"CABYR",6
"CACFD1",8
"CACHD1",10
"CACNA1A",10
"CACNA1B",6
"CACNA1C",10
"CACNA1D",10
"CACNA1E",5
"CACNA1F",9
"CACNA1G",9
"CACNA1H",10
"CACNA1I",10
"CACNA1S",9
"CACNA2D1",10
"CACNA2D2",10
"CACNA2D3",10
"CACNA2D4",10
"CACNB1",10
"CACNB2",9
"CACNB3",10
"CACNB4",7
"CACNG1",10
"CACNG2",8
"CACNG3",9
"CACNG4",10
"CACNG5",6
"CACNG6",10
"CACNG7",10
"CACNG8",10
"CACTIN",8
"CACUL1",8
"CACYBP",10
"CAD",10
"CADM1",10
"CADM2",3
"CADM3",10
"CADM4",9
"CADPS",5
"CADPS2",10
"CAGE1",2
"CALB1",4
"CALB2",10
"CALCA",7
"CALCB",3
"CALCOCO1",10
"CALCOCO2",10
"CALCR",7
"CALCRL",10
"CALD1",10
"CALHM1",7
"CALHM2",10
"CALHM3",6
"CALHM4",3
"CALHM5",8
"CALHM6",8
"CALM1",10
"CALM2",10
"CALM3",10
"CALML3",8
"CALML4",10
"CALML5",9
"CALML6",10
"CALN1",5
"CALR",10
"CALR3",5
"CALU",10
"CALY",8
"CAMK1",10
"CAMK1D",10
"CAMK1G",8
"CAMK2A",10
"CAMK2B",10
"CAMK2D",10
"CAMK2G",10
"CAMK2N1",10
"CAMK2N2",10
"CAMK4",7
"CAMKK1",10
"CAMKK2",10
"CAMKMT",6
"CAMKV",9
"CAMLG",10
"CAMP",10
"CAMSAP1",10
"CAMSAP2",10
"CAMSAP3",10
"CAMTA1",10
"CAMTA2",10
"CAND1",10
"CAND2",10
"CANT1",10
"CANX",10
"CAP1",10
"CAP2",10
"CAPG",10
"CAPN1",10
"CAPN10",10
"CAPN11",10
"CAPN12",10
"CAPN13",10
"CAPN14",3
"CAPN15",8
"CAPN2",10
"CAPN3",10
"CAPN5",10
"CAPN6",5
"CAPN7",10
"CAPN8",10
"CAPN9",10
"CAPNS1",10
"CAPNS2",9
"CAPRIN1",10
"CAPRIN2",10
"CAPS",10
"CAPS2",6
"CAPSL",7
"CAPZA1",3
"CAPZA2",10
"CAPZA3",4
"CAPZB",10
"CARD10",10
"CARD11",10
"CARD14",10
"CARD16",10
"CARD18",4
"CARD19",8
"CARD6",10
"CARD8",10
"CARD9",10
"CARF",5
"CARHSP1",10
"CARM1",10
"CARMIL1",8
"CARMIL2",8
"CARMIL3",8
"CARNMT1",5
"CARNS1",10
"CARS1",8
"CARS2",10
"CARTPT",9
"CASC3",10
"CASD1",10
"CASK",10
"CASKIN1",10
"CASKIN2",10
"CASP1",10
"CASP10",10
"CASP12",7
"CASP14",7
"CASP2",10
"CASP3",10
"CASP4",10
"CASP5",10
"CASP6",10
"CASP7",10
"CASP8",10
"CASP8AP2",9
"CASP9",10
"CASQ1",5
"CASQ2",10
"CASR",6
"CASS4",6
"CASTOR1",7
"CASTOR2",8
"CASZ1",10
"CAT",10
"CATIP",1
"CATSPER1",8
"CATSPER2",3
"CATSPER3",6
"CATSPER4",3
"CATSPERB",5
"CATSPERD",4
"CATSPERE",3
"CATSPERG",6
"CAV1",10
"CAV2",10
"CAV3",10
"CAVIN1",8
"CAVIN2",8
"CAVIN3",8
"CAVIN4",1
"CBARP",6
"CBFA2T2",10
"CBFA2T3",10
"CBFB",10
"CBL",10
"CBLB",10
"CBLC",10
"CBLIF",3
"CBLL1",10
"CBLL2",3
"CBLN1",5
"CBLN2",5
"CBLN3",10
"CBLN4",6
"CBR1",10
"CBR3",10
"CBR4",10
"CBS",3
"CBX1",3
"CBX2",10
"CBX3",10
"CBX4",10
"CBX5",10
"CBX6",10
"CBX7",10
"CBX8",10
"CBY1",10
"CBY2",8
"CBY3",3
"CC2D1A",10
"CC2D1B",10
"CC2D2A",10
"CC2D2B",9
"CCAR1",10
"CCAR2",8
"CCBE1",10
"CCDC102A",10
"CCDC102B",8
"CCDC103",2
"CCDC106",10
"CCDC107",10
"CCDC110",5
"CCDC112",9
"CCDC115",2
"CCDC116",10
"CCDC117",10
"CCDC12",10
"CCDC120",10
"CCDC121",9
"CCDC122",3
"CCDC124",10
"CCDC125",10
"CCDC126",10
"CCDC127",10
"CCDC13",10
"CCDC134",10
"CCDC136",8
"CCDC137",10
"CCDC138",9
"CCDC14",10
"CCDC141",3
"CCDC142",8
"CCDC144A",3
"CCDC146",10
"CCDC148",5
"CCDC149",10
"CCDC15",7
"CCDC150",6
"CCDC152",3
"CCDC154",3
"CCDC157",10
"CCDC158",4
"CCDC159",10
"CCDC160",2
"CCDC163",7
"CCDC166",3
"CCDC167",10
"CCDC168",4
"CCDC169",4
"CCDC17",10
"CCDC170",7
"CCDC171",1
"CCDC172",2
"CCDC174",8
"CCDC177",4
"CCDC178",4
"CCDC18",5
"CCDC180",1
"CCDC181",5
"CCDC182",5
"CCDC183",1
"CCDC184",6
"CCDC185",4
"CCDC186",8
"CCDC187",8
"CCDC188",1
"CCDC190",2
"CCDC191",8
"CCDC192",1
"CCDC194",1
"CCDC197",7
"CCDC200",1
"CCDC22",10
"CCDC24",10
"CCDC25",10
"CCDC27",10
"CCDC28A",10
"CCDC28B",10
"CCDC3",10
"CCDC30",5
"CCDC32",8
"CCDC33",9
"CCDC34",9
"CCDC38",5
"CCDC39",3
"CCDC40",10
"CCDC42",9
"CCDC43",10
"CCDC47",10
"CCDC50",10
"CCDC51",10
"CCDC54",5
"CCDC57",10
"CCDC59",10
"CCDC6",10
"CCDC60",10
"CCDC61",10
"CCDC62",6
"CCDC63",9
"CCDC65",7
"CCDC66",10
"CCDC68",10
"CCDC69",10
"CCDC7",6
"CCDC70",8
"CCDC71",3
"CCDC71L",8
"CCDC73",2
"CCDC74A",1
"CCDC74B",3
"CCDC77",9
"CCDC78",7
"CCDC8",10
"CCDC80",10
"CCDC81",6
"CCDC82",9
"CCDC83",2
"CCDC85A",10
"CCDC85B",10
"CCDC85C",10
"CCDC86",10
"CCDC87",9
"CCDC88A",10
"CCDC88B",10
"CCDC88C",10
"CCDC89",4
"CCDC9",10
"CCDC90B",10
"CCDC91",10
"CCDC92",10
"CCDC92B",7
"CCDC93",10
"CCDC97",10
"CCDC9B",8
"CCER1",5
"CCER2",1
"CCHCR1",10
"CCIN",10
"CCK",8
"CCKAR",9
"CCKBR",7
"CCL1",7
"CCL11",10
"CCL13",10
"CCL14",3
"CCL15",2
"CCL15-CCL14",1
"CCL16",6
"CCL17",9
"CCL18",10
"CCL19",10
"CCL2",10
"CCL20",10
"CCL21",10
"CCL22",10
"CCL23",10
"CCL24",10
"CCL25",6
"CCL26",7
"CCL27",6
"CCL28",10
"CCL3",3
"CCL3L3",3
"CCL4",10
"CCL4L2",1
"CCL5",10
"CCL7",8
"CCL8",10
"CCM2",10
"CCM2L",8
"CCN1",8
"CCN2",8
"CCN3",8
"CCN4",7
"CCN5",8
"CCN6",2
"CCNA1",7
"CCNA2",10
"CCNB1",9
"CCNB1IP1",10
"CCNB2",10
"CCNB3",9
"CCNC",10
"CCND1",10
"CCND2",10
"CCND3",10
"CCNDBP1",10
"CCNE1",10
"CCNE2",9
"CCNF",10
"CCNG1",10
"CCNG2",10
"CCNH",10
"CCNI",10
"CCNI2",3
"CCNJ",10
"CCNJL",10
"CCNK",10
"CCNL1",10
"CCNL2",10
"CCNO",10
"CCNP",8
"CCNQ",8
"CCNT1",10
"CCNT2",10
"CCNY",10
"CCNYL1",10
"CCP110",10
"CCPG1",10
"CCR1",10
"CCR10",10
"CCR2",10
"CCR3",6
"CCR4",9
"CCR5",10
"CCR6",7
"CCR7",10
"CCR8",7
"CCR9",6
"CCRL2",10
"CCS",10
"CCSAP",5
"CCSER1",3
"CCSER2",8
"CCT2",10
"CCT3",10
"CCT4",10
"CCT5",10
"CCT6A",10
"CCT6B",8
"CCT7",10
"CCT8",10
"CCT8L2",7
"CCZ1",3
"CCZ1B",1
"CD101",9
"CD109",10
"CD14",10
"CD151",10
"CD160",9
"CD163",10
"CD163L1",10
"CD164",10
"CD164L2",3
"CD177",10
"CD180",10
"CD19",10
"CD1A",9
"CD1B",9
"CD1C",10
"CD1D",10
"CD1E",8
"CD2",10
"CD200",10
"CD200R1",6
"CD207",9
"CD209",10
"CD22",10
"CD226",7
"CD24",9
"CD244",7
"CD247",10
"CD248",10
"CD27",10
"CD274",10
"CD276",10
"CD28",8
"CD2AP",10
"CD2BP2",10
"CD300A",10
"CD300C",10
"CD300E",3
"CD300H",1
"CD300LB",10
"CD300LD",3
"CD300LF",10
"CD300LG",9
"CD302",3
"CD320",10
"CD33",10
"CD34",10
"CD36",10
"CD37",10
"CD38",10
"CD3D",10
"CD3E",10
"CD3G",10
"CD4",10
"CD40",10
"CD40LG",10
"CD44",10
"CD46",10
"CD47",10
"CD48",10
"CD5",10
"CD52",10
"CD53",10
"CD55",10
"CD58",10
"CD59",10
"CD5L",10
"CD6",10
"CD63",10
"CD68",10
"CD69",10
"CD7",10
"CD70",10
"CD72",10
"CD74",10
"CD79A",10
"CD79B",10
"CD80",10
"CD81",10
"CD82",10
"CD83",10
"CD84",10
"CD86",10
"CD8A",10
"CD8B",9
"CD8B2",1
"CD9",10
"CD93",10
"CD96",7
"CD99",10
"CD99L2",10
"CDA",10
"CDADC1",10
"CDAN1",10
"CDC123",10
"CDC14A",7
"CDC14B",10
"CDC14C",2
"CDC16",10
"CDC20",10
"CDC20B",5
"CDC23",10
"CDC25A",9
"CDC25B",10
"CDC25C",8
"CDC26",3
"CDC27",10
"CDC34",10
"CDC37",10
"CDC37L1",10
"CDC40",10
"CDC42",10
"CDC42BPA",10
"CDC42BPB",10
"CDC42BPG",10
"CDC42EP1",10
"CDC42EP2",10
"CDC42EP3",10
"CDC42EP4",10
"CDC42EP5",10
"CDC42SE1",10
"CDC42SE2",10
"CDC45",10
"CDC5L",10
"CDC6",9
"CDC7",10
"CDC73",10
"CDCA2",9
"CDCA3",10
"CDCA4",10
"CDCA5",10
"CDCA7",10
"CDCA7L",10
"CDCA8",9
"CDCP1",10
"CDCP2",3
"CDH1",10
"CDH10",5
"CDH11",10
"CDH12",3
"CDH13",10
"CDH15",10
"CDH16",7
"CDH17",6
"CDH18",6
"CDH19",5
"CDH2",10
"CDH20",5
"CDH22",10
"CDH23",10
"CDH24",10
"CDH26",10
"CDH3",10
"CDH4",7
"CDH5",10
"CDH6",10
"CDH7",4
"CDH8",3
"CDH9",4
"CDHR1",7
"CDHR2",10
"CDHR3",8
"CDHR4",3
"CDHR5",8
"CDIN1",6
"CDIP1",8
"CDIPT",10
"CDK1",10
"CDK10",10
"CDK11A",3
"CDK11B",3
"CDK12",10
"CDK13",10
"CDK14",10
"CDK15",10
"CDK16",10
"CDK17",10
"CDK18",10
"CDK19",10
"CDK2",10
"CDK20",10
"CDK2AP1",10
"CDK2AP2",10
"CDK3",2
"CDK4",10
"CDK5",10
"CDK5R1",7
"CDK5R2",7
"CDK5RAP1",10
"CDK5RAP2",10
"CDK5RAP3",10
"CDK6",10
"CDK7",10
"CDK8",10
"CDK9",10
"CDKAL1",5
"CDKL1",10
"CDKL2",10
"CDKL3",9
"CDKL4",2
"CDKL5",10
"CDKN1A",10
"CDKN1B",10
"CDKN1C",10
"CDKN2A",10
"CDKN2AIP",10
"CDKN2AIPNL",10
"CDKN2B",10
"CDKN2C",10
"CDKN2D",10
"CDKN3",10
"CDNF",5
"CDO1",10
"CDON",10
"CDPF1",8
"CDR2",10
"CDR2L",10
"CDRT15",3
"CDRT15L2",10
"CDRT4",1
"CDS1",10
"CDS2",10
"CDSN",9
"CDT1",10
"CDV3",10
"CDX1",10
"CDX2",7
"CDX4",9
"CDY2A",2
"CDYL",10
"CDYL2",10
"CEACAM1",10
"CEACAM16",3
"CEACAM18",3
"CEACAM19",10
"CEACAM20",3
"CEACAM21",10
"CEACAM3",10
"CEACAM4",9
"CEACAM5",10
"CEACAM6",10
"CEACAM7",5
"CEACAM8",4
"CEBPA",10
"CEBPB",10
"CEBPD",10
"CEBPE",10
"CEBPG",10
"CEBPZ",10
"CEBPZOS",8
"CECR2",10
"CEL",9
"CELA1",9
"CELA2A",8
"CELA2B",10
"CELA3A",9
"CELA3B",10
"CELF1",10
"CELF2",10
"CELF3",10
"CELF4",6
"CELF5",5
"CELF6",6
"CELSR1",10
"CELSR2",10
"CELSR3",10
"CEMIP",8
"CEMIP2",8
"CEMP1",10
"CENATAC",8
"CEND1",10
"CENPA",9
"CENPB",10
"CENPC",8
"CENPE",9
"CENPF",10
"CENPH",9
"CENPI",5
"CENPJ",2
"CENPK",9
"CENPL",10
"CENPM",10
"CENPN",10
"CENPO",10
"CENPP",3
"CENPQ",8
"CENPS",7
"CENPT",10
"CENPU",8
"CENPV",10
"CENPW",10
"CENPX",8
"CEP104",10
"CEP112",10
"CEP120",10
"CEP126",8
"CEP128",10
"CEP131",8
"CEP135",10
"CEP15",7
"CEP152",6
"CEP162",8
"CEP164",10
"CEP170",3
"CEP170B",8
"CEP19",10
"CEP192",10
"CEP20",8
"CEP250",10
"CEP290",10
"CEP295",8
"CEP295NL",1
"CEP350",10
"CEP41",10
"CEP43",8
"CEP44",10
"CEP55",10
"CEP57",10
"CEP57L1",6
"CEP63",10
"CEP68",10
"CEP70",10
"CEP72",10
"CEP76",10
"CEP78",10
"CEP83",8
"CEP85",10
"CEP85L",8
"CEP89",10
"CEP95",10
"CEP97",7
"CEPT1",10
"CER1",9
"CERCAM",10
"CERK",10
"CERKL",3
"CERS1",10
"CERS2",10
"CERS3",6
"CERS4",10
"CERS5",10
"CERS6",10
"CERT1",8
"CES1",3
"CES2",10
"CES3",9
"CES4A",10
"CES5A",5
"CETN1",9
"CETN2",10
"CETN3",10
"CETP",10
"CFAP100",8
"CFAP107",6
"CFAP119",8
"CFAP126",8
"CFAP141",1
"CFAP144",1
"CFAP144P1",1
"CFAP157",7
"CFAP161",2
"CFAP184",8
"CFAP20",8
"CFAP206",8
"CFAP20DC",3
"CFAP210",5
"CFAP221",8
"CFAP251",8
"CFAP263",8
"CFAP276",8
"CFAP298",8
"CFAP298-TCP10L",1
"CFAP299",1
"CFAP300",7
"CFAP36",8
"CFAP410",8
"CFAP418",8
"CFAP43",1
"CFAP44",7
"CFAP45",8
"CFAP46",5
"CFAP47",2
"CFAP52",6
"CFAP53",5
"CFAP54",3
"CFAP57",4
"CFAP58",4
"CFAP61",3
"CFAP65",4
"CFAP68",8
"CFAP69",8
"CFAP70",5
"CFAP73",8
"CFAP74",8
"CFAP77",1
"CFAP90",5
"CFAP91",5
"CFAP92",6
"CFAP95",4
"CFAP96",7
"CFAP97",4
"CFAP97D1",2
"CFAP97D2",1
"CFAP99",7
"CFB",10
"CFC1",2
"CFD",10
"CFDP1",10
"CFH",10
"CFHR1",2
"CFHR2",8
"CFHR3",3
"CFHR4",2
"CFHR5",2
"CFI",10
"CFL1",10
"CFL2",10
"CFLAR",10
"CFP",10
"CFTR",10
"CGA",7
"CGAS",7
"CGB1",1
"CGB2",2
"CGB5",1
"CGB7",1
"CGGBP1",10
"CGN",10
"CGNL1",10
"CGREF1",10
"CGRRF1",10
"CH25H",10
"CHAC1",10
"CHAC2",9
"CHAD",8
"CHADL",10
"CHAF1A",10
"CHAF1B",10
"CHAMP1",10
"CHAT",9
"CHCHD1",10
"CHCHD10",10
"CHCHD2",10
"CHCHD3",10
"CHCHD4",10
"CHCHD5",10
"CHCHD6",10
"CHCHD7",10
"CHCT1",5
"CHD1",10
"CHD1L",10
"CHD2",10
"CHD3",10
"CHD4",10
"CHD5",8
"CHD6",10
"CHD7",10
"CHD8",10
"CHD9",10
"CHD9NB",8
"CHDH",10
"CHEK1",9
"CHEK2",3
"CHERP",10
"CHFR",10
"CHGA",6
"CHGB",6
"CHI3L1",10
"CHI3L2",10
"CHIA",10
"CHIC1",9
"CHIC2",10
"CHID1",10
"CHIT1",10
"CHKA",10
"CHKB",3
"CHKB-CPT1B",1
"CHL1",5
"CHM",8
"CHML",2
"CHMP1A",10
"CHMP1B",10
"CHMP2A",10
"CHMP2B",10
"CHMP3",3
"CHMP4A",10
"CHMP4B",10
"CHMP4BP1",1
"CHMP4C",10
"CHMP5",10
"CHMP6",10
"CHMP7",10
"CHN1",10
"CHN2",10
"CHODL",9
"CHORDC1",10
"CHP1",8
"CHP2",10
"CHPF",10
"CHPF2",10
"CHPT1",10
"CHRAC1",10
"CHRD",10
"CHRDL1",10
"CHRDL2",9
"CHRFAM7A",3
"CHRM1",6
"CHRM2",5
"CHRM3",8
"CHRM4",9
"CHRM5",4
"CHRNA1",6
"CHRNA10",9
"CHRNA2",10
"CHRNA3",8
"CHRNA4",8
"CHRNA5",5
"CHRNA6",10
"CHRNA7",3
"CHRNA9",4
"CHRNB1",9
"CHRNB2",10
"CHRNB3",5
"CHRNB4",7
"CHRND",8
"CHRNE",9
"CHRNG",9
"CHST1",10
"CHST10",10
"CHST11",10
"CHST12",10
"CHST13",10
"CHST14",10
"CHST15",10
"CHST2",10
"CHST3",10
"CHST4",8
"CHST5",9
"CHST6",9
"CHST7",10
"CHST8",10
"CHST9",6
"CHSY1",10
"CHSY3",9
"CHTF18",10
"CHTF8",2
"CHTOP",10
"CHUK",10
"CHURC1",10
"CHURC1-FNTB",1
"CIAO1",10
"CIAO2A",8
"CIAO2B",8
"CIAO3",8
"CIAPIN1",10
"CIART",8
"CIB1",10
"CIB2",10
"CIB3",10
"CIB4",5
"CIBAR1",8
"CIBAR2",1
"CIC",10
"CIDEA",5
"CIDEB",10
"CIDEC",9
"CIITA",10
"CILK1",8
"CILP",10
"CILP2",8
"CIMAP1A",5
"CIMAP1B",8
"CIMAP1C",5
"CIMAP1D",7
"CIMAP2",6
"CIMAP3",8
"CIMIP1",8
"CIMIP2A",1
"CIMIP2B",6
"CIMIP2C",8
"CIMIP4",1
"CIMIP5",5
"CIMIP6",5
"CIMIP7",1
"CINP",10
"CIP2A",3
"CIPC",8
"CIR1",10
"CIRBP",10
"CIROP",1
"CISD1",10
"CISD2",10
"CISD3",10
"CISH",10
"CIST1",1
"CIT",10
"CITED1",10
"CITED2",10
"CITED4",10
"CIZ1",10
"CKAP2",8
"CKAP2L",10
"CKAP4",10
"CKAP5",10
"CKB",10
"CKLF",10
"CKM",6
"CKMT1A",3
"CKMT1B",1
"CKMT2",8
"CKS1B",3
"CKS2",10
"CLASP1",10
"CLASP2",10
"CLASRP",10
"CLBA1",8
"CLC",8
"CLCA1",6
"CLCA2",5
"CLCA4",2
"CLCC1",10
"CLCF1",10
"CLCN1",10
"CLCN2",10
"CLCN3",10
"CLCN4",9
"CLCN5",10
"CLCN6",10
"CLCN7",10
"CLCNKA",3
"CLCNKB",10
"CLDN1",10
"CLDN10",10
"CLDN11",10
"CLDN12",10
"CLDN14",7
"CLDN15",10
"CLDN16",10
"CLDN17",9
"CLDN18",10
"CLDN19",9
"CLDN2",10
"CLDN20",4
"CLDN22",2
"CLDN23",10
"CLDN24",3
"CLDN25",3
"CLDN3",10
"CLDN34",1
"CLDN4",10
"CLDN5",10
"CLDN6",10
"CLDN7",10
